Analyte,Fold Change (Positive/Negative),p-value,Positive Median,Negative Median,log2 Fold Change,#NAME?,Statistical test
COL9A1.6631.17,1.042740877,0.349528344,9.733515249,9.673134559,0.060380691,0.456517601,Linear Model
NRK1.16853.5,0.946237833,0.349682859,9.333044802,9.412770051,-0.07972525,0.456325656,Linear Model
PSG5.9314.9,0.900661911,0.349813238,8.833143978,8.984086422,-0.150942445,0.456163759,Linear Model
RPS19.19166.15,0.878690778,0.350374609,13.73267046,13.919243,-0.186572541,0.455467374,Linear Model
RBP1.19279.42,1.033060181,0.350498353,10.48016247,10.43323817,0.046924301,0.455314018,Linear Model
SERPINA3.2879.9,0.975622076,0.350667895,17.60990145,17.64550714,-0.035605691,0.455103993,Linear Model
PURA.12537.88,0.915198376,0.350724853,11.31038991,11.43823352,-0.127843603,0.455033458,Linear Model
ENAH.9757.29,0.902232694,0.350770686,13.60109263,13.74952116,-0.148428529,0.454976708,Linear Model
LAMA4.6577.64,1.040315441,0.35082697,9.165614871,9.108593827,0.057021044,0.454907027,Linear Model
VPS26A.19293.6,0.918286441,0.351249244,14.27466983,14.39765368,-0.122983852,0.454384601,Linear Model
LILRA5.8766.29,0.910571358,0.351782564,12.61813474,12.75329075,-0.135156015,0.45372569,Linear Model
AKT1.15627.83,0.895987951,0.351855496,12.85568078,13.01412955,-0.158448763,0.453635661,Linear Model
FST.4132.27,1.038839486,0.351863511,9.827100116,9.772127359,0.054972757,0.453625768,Linear Model
ITGA5.6932.42,0.970845038,0.352106406,10.86899669,10.91168375,-0.042687058,0.453326074,Linear Model
CD244.5063.12,0.976879453,0.352574674,6.660748525,6.694496076,-0.033747551,0.452748887,Linear Model
CHP1.12458.79,0.932065759,0.352653136,11.64688262,11.74837897,-0.101496352,0.45265225,Linear Model
NR1H2.9016.12,1.043971682,0.35328657,11.17107325,11.10899067,0.062082579,0.451872871,Linear Model
AURKB.3346.72,1.030384288,0.353451747,10.26645846,10.22327596,0.0431825,0.451669868,Linear Model
NAT14.11120.49,0.954549041,0.353469042,10.5991114,10.66622017,-0.067108776,0.451648617,Linear Model
LRRTM4.8646.61,0.969970548,0.353478279,8.84255058,8.886537733,-0.043987153,0.451637269,Linear Model
CTSK.9443.137,0.948554022,0.353779763,8.243443202,8.319641356,-0.076198155,0.451267014,Linear Model
GPC4.18892.48,0.956229177,0.354007019,8.430852877,8.495424545,-0.064571668,0.450988127,Linear Model
SEPT3.18316.75,1.024924265,0.354098238,10.09870435,10.06318704,0.035517309,0.450876235,Linear Model
SDCBP2.19261.12,0.902416993,0.354181577,8.91498131,9.063115169,-0.14813386,0.450774033,Linear Model
FAM175B.8945.7,0.956634998,0.354495595,8.928388954,8.992348475,-0.063959522,0.450389157,Linear Model
DCAF5.11283.13,1.0233524,0.354498059,9.210353032,9.177049997,0.033303035,0.450386138,Linear Model
MST1R.2640.3,1.040934018,0.354525484,10.39955263,10.34167401,0.057878623,0.450352542,Linear Model
CT55.9363.11,1.031691822,0.354807884,9.34315596,9.298143875,0.045012086,0.450006739,Linear Model
FOXRED1.8017.23,0.953748253,0.354873719,9.50207198,9.570391567,-0.068319586,0.449926162,Linear Model
HNRNPR.13512.28,0.977152128,0.355037737,9.340766331,9.374111241,-0.033344909,0.449725483,Linear Model
BCHE.15514.26,0.928502632,0.355149821,12.32602326,12.43304535,-0.107022095,0.4495884,Linear Model
HNRNPC.11429.80,0.961200076,0.355814742,10.30603822,10.36312956,-0.057091333,0.448776063,Linear Model
PLXND1.19561.216,0.941740318,0.355887137,12.29990251,12.38650131,-0.086598799,0.448687708,Linear Model
CREB3L1.11198.37,1.022526196,0.356541917,9.666081767,9.633943963,0.032137804,0.447889405,Linear Model
C1D.7821.6,0.975790496,0.357046176,9.815576833,9.850933497,-0.035356664,0.447275614,Linear Model
NUDT1.19206.20,0.968583643,0.357158792,9.286840929,9.332892384,-0.046051455,0.447138655,Linear Model
PARK7.19523.215,0.900376912,0.357216637,14.3503339,14.50173293,-0.151399032,0.447068323,Linear Model
CBR1.12381.26,0.911026092,0.357277189,11.22344236,11.35787808,-0.134435721,0.446994711,Linear Model
PSMG3.12729.12,0.920697787,0.357451493,10.4327057,10.55190612,-0.119200416,0.446782885,Linear Model
CRYZL1.9207.60,1.101311461,0.357602989,10.9713312,10.83210866,0.139222535,0.44659886,Linear Model
NME4.16809.1,0.883867805,0.357689351,11.46714226,11.64523975,-0.178097484,0.44649399,Linear Model
PCDHA7.8758.2,1.078596264,0.357694614,10.15770691,10.04855196,0.109154941,0.446487599,Linear Model
ANKRD54.18404.22,0.956887926,0.358312615,10.68436108,10.74793921,-0.063578134,0.445737901,Linear Model
MRPL21.8942.2,1.06749684,0.358620394,10.66925476,10.57502296,0.094231799,0.445365017,Linear Model
ARFGAP2.11664.32,0.880540508,0.358909239,12.33892196,12.52246069,-0.183538721,0.445015362,Linear Model
TJP1.12001.7,0.932955095,0.359844544,8.963518546,9.063638999,-0.100120452,0.443885078,Linear Model
FAM150B.6284.7,1.081950606,0.359961238,12.92908021,12.81544557,0.113634637,0.443744263,Linear Model
SUSD1.9582.93,0.973901607,0.35999592,7.688627048,7.726779118,-0.03815207,0.443702422,Linear Model
SIRT2.5030.52,0.919483707,0.360103224,12.03931776,12.16042184,-0.121104084,0.44357299,Linear Model
PAIP1.12430.78,1.020877347,0.360938508,9.731511383,9.701701838,0.029809545,0.442566782,Linear Model
IDE.3197.70,0.951992681,0.361019958,10.89932714,10.97030475,-0.070977613,0.442468789,Linear Model
CRP.4337.49,1.069847666,0.361261167,15.6570873,15.55968191,0.097405388,0.442178719,Linear Model
RHOC.17764.108,0.899774642,0.361288454,12.36451295,12.51687733,-0.152364386,0.442145918,Linear Model
LCORL.4304.18,1.027975974,0.362159197,7.784698415,7.744891868,0.039806547,0.441100482,Linear Model
TTC1.9864.38,0.875884741,0.362217998,14.02467376,14.21586082,-0.19118706,0.441029974,Linear Model
UBXN4.9997.12,0.888829886,0.362913066,13.52200341,13.69202417,-0.170020768,0.440197396,Linear Model
ESM1.3805.16,1.100920513,0.363675951,12.04769107,11.90898076,0.13871031,0.439285417,Linear Model
TPI1.4309.59,0.890569483,0.363814371,13.71218712,13.87938704,-0.167199919,0.43912015,Linear Model
NAGS.11247.20,1.02080125,0.363973272,9.416087142,9.38638514,0.029702001,0.438930507,Linear Model
RHOA.9855.10,0.894584518,0.364160398,13.6080399,13.7687502,-0.160710304,0.438707285,Linear Model
TMX3.5654.70,1.075788806,0.364626938,11.05184677,10.94645188,0.105394883,0.43815125,Linear Model
ADCYAP1.8446.4,1.044526762,0.364927551,7.683136698,7.620287241,0.062849456,0.437793347,Linear Model
ERP44.6064.4,1.140563736,0.36544989,11.98636047,11.7966134,0.189747068,0.437172165,Linear Model
EIF3G.11454.87,0.913992518,0.365501351,13.97331364,14.10305938,-0.12974574,0.437111013,Linear Model
STK17B.8399.6,0.92797572,0.365619049,7.635555381,7.743396417,-0.107841037,0.436971186,Linear Model
SPOCK3.9906.21,1.073340306,0.36590502,10.85958092,10.75747336,0.10210756,0.436631632,Linear Model
C7orf69.9544.24,0.967029599,0.367414883,7.980133734,8.02850178,-0.048368046,0.434843256,Linear Model
ICOSLG.5061.27,0.907735263,0.367468857,12.3795546,12.51921109,-0.139656492,0.434779461,Linear Model
RORC.11827.7,1.053047619,0.36780259,7.439849962,7.365279285,0.074570677,0.434385217,Linear Model
HBEGF.14094.29,1.159833479,0.368915046,10.92314942,10.70923173,0.213917688,0.433073632,Linear Model
PTPN2.3401.8,1.025985072,0.369053758,8.645140378,8.608130638,0.03700974,0.432910368,Linear Model
CCNH.9848.22,1.049690939,0.369464423,8.914713706,8.844749089,0.069964616,0.432427375,Linear Model
TNC.4155.3,0.907445719,0.369862896,12.78925164,12.92936838,-0.140116747,0.431959234,Linear Model
SPATA20.11117.2,0.943639277,0.370070778,10.11559674,10.19928937,-0.083692626,0.431715207,Linear Model
APOE.2938.55,1.06591394,0.370260688,15.7154124,15.62332144,0.092090962,0.431492396,Linear Model
FSTL1.13112.179,0.95918408,0.370672412,14.1091938,14.16931418,-0.060120381,0.431009736,Linear Model
TP53I3.17748.21,1.107896329,0.370706772,11.4147584,11.26693551,0.147822888,0.430969481,Linear Model
EMID1.9547.29,0.979478102,0.370991773,6.199751536,6.229666391,-0.029914855,0.430635721,Linear Model
DLG2.19620.16,0.906006224,0.371038323,11.62453835,11.76694548,-0.142407134,0.430581232,Linear Model
CALY.8924.55,0.973546385,0.371525174,7.026283873,7.06496225,-0.038678377,0.430011754,Linear Model
DCUN1D5.8760.10,1.077242872,0.371563041,12.15702788,12.04968433,0.107343553,0.429967492,Linear Model
MCL1.9819.110,0.951526376,0.371898209,9.855533666,9.927218113,-0.071684447,0.429575913,Linear Model
TFIP11.9043.7,0.950369582,0.372015907,10.25850977,10.3319492,-0.073439434,0.429438489,Linear Model
FYN.3813.3,0.882970064,0.372058931,11.11100043,11.290564,-0.179563569,0.429388267,Linear Model
TMPRSS5.8002.27,1.027568477,0.372089827,8.843110148,8.80387561,0.039234538,0.429352204,Linear Model
ZYX.13632.10,0.909959647,0.372274504,12.27961188,12.41573741,-0.136125526,0.429136706,Linear Model
FIBCD1.9378.6,0.966434488,0.372798216,9.202653237,9.251909392,-0.049256155,0.428526175,Linear Model
IL10.2773.50,0.971088071,0.37282125,7.458377926,7.500703876,-0.04232595,0.428499342,Linear Model
PPP2R3A.13665.35,0.941312505,0.372863608,9.982065028,10.06931936,-0.087254335,0.428450003,Linear Model
RHOD.12442.4,0.939016714,0.37287119,8.147590159,8.238367418,-0.090777258,0.428441172,Linear Model
DPP7.8346.9,0.920449754,0.372998384,9.472837651,9.592426776,-0.119589125,0.42829305,Linear Model
FGF16.4393.3,0.910228686,0.373070239,11.52667082,11.66236986,-0.135699041,0.428209395,Linear Model
PRCP.5722.78,0.94732809,0.373393325,14.30452562,14.38258955,-0.078063931,0.42783345,Linear Model
FOXM1.10056.5,0.889066689,0.37350358,11.35726315,11.5268996,-0.169636455,0.427705231,Linear Model
C1orf198.8035.6,0.934286316,0.373616154,9.231914164,9.32997752,-0.098063356,0.427574355,Linear Model
LILRA5.7787.25,1.056485686,0.374320946,11.23451535,11.15524213,0.079273221,0.426755871,Linear Model
PSMA1.7880.9,1.039849812,0.374589303,11.06577831,11.00940314,0.056375172,0.426444628,Linear Model
SLIT3.18931.40,0.93518088,0.374633571,10.98385587,11.08053853,-0.096682661,0.426393308,Linear Model
DEFB129.8347.222,1.028014349,0.3747181,7.928838695,7.888978294,0.039860401,0.426295329,Linear Model
EIF4A2.18824.7,0.900621736,0.374820654,10.7514509,10.9024577,-0.151006799,0.426176485,Linear Model
CASP10.5340.24,0.958782527,0.37492136,11.42542136,11.48614584,-0.060724478,0.426059816,Linear Model
DUSP4.10035.6,0.982529404,0.375456823,8.97928541,9.004712921,-0.025427511,0.425439999,Linear Model
ADPRHL2.17332.3,0.914195645,0.375941434,13.81375543,13.94318058,-0.129425148,0.424879806,Linear Model
POLE3.19170.25,1.022517731,0.377238302,9.915776083,9.883650223,0.032125861,0.423384219,Linear Model
FOXO3.11540.37,0.91357273,0.377319065,10.44840494,10.57881345,-0.130408508,0.42329125,Linear Model
DNAJB1.3852.19,0.893747137,0.378201067,10.90930234,11.07136372,-0.16206138,0.42227725,Linear Model
CRYGS.19311.15,0.980024057,0.378804366,8.068810941,8.097921871,-0.029110931,0.421585025,Linear Model
IL20RB.13435.31,1.207880786,0.378943258,10.14117709,9.868699014,0.272478072,0.421425815,Linear Model
DPYSL2.13567.1,0.902205611,0.380017802,11.39018135,11.53865319,-0.148471836,0.420196059,Linear Model
CHST2.18863.176,1.02451512,0.380299889,8.465158269,8.430216992,0.034941277,0.419873801,Linear Model
PABPN1.8921.139,0.91443895,0.38052147,10.77774662,10.90678786,-0.129041239,0.419620834,Linear Model
CLINT1.11659.31,0.876652597,0.380684707,12.30070483,12.49062768,-0.189922855,0.41943457,Linear Model
TSNARE1.7069.9,1.019430845,0.38070116,9.15641362,9.128649709,0.027763911,0.4194158,Linear Model
HSPA1B.18901.26,1.108281152,0.381401686,13.30187085,13.15354694,0.148323915,0.418617392,Linear Model
CAMK2B.3351.1,0.898106553,0.381547703,10.60136796,10.75640943,-0.155041476,0.418451157,Linear Model
CA8.11390.24,0.961664131,0.381866445,8.004356465,8.060751451,-0.056394986,0.418088502,Linear Model
STAU2.12970.35,0.956557244,0.382168871,7.56530694,7.629383727,-0.064076787,0.41774469,Linear Model
FBL.13994.1,1.025443993,0.382196192,11.45079106,11.41454236,0.036248698,0.417713644,Linear Model
RAP2A.9885.41,1.094536223,0.382341105,9.86314338,9.732823679,0.1303197,0.417549009,Linear Model
SPHK2.4468.21,0.96768534,0.383339496,9.448236082,9.495626172,-0.047390089,0.416416432,Linear Model
TXLNA.15698.6,0.92997133,0.383851032,8.524759276,8.629501131,-0.104741855,0.415837287,Linear Model
IGHE.IGK.IGL.4135.84,1.315580614,0.384460477,14.18906706,13.7933674,0.395699655,0.415148299,Linear Model
STMN4.6267.51,0.904734356,0.384669143,11.13070952,11.27514335,-0.144433838,0.41491265,Linear Model
RAMP3.15437.11,1.027201545,0.384712358,10.21948612,10.18076685,0.038719278,0.414863862,Linear Model
HNRNPDL.10852.114,0.901184692,0.385039258,13.4268836,13.57698889,-0.150105287,0.414494988,Linear Model
SRXN1.14268.4,1.044475556,0.385291948,9.244040083,9.181261353,0.06277873,0.414210066,Linear Model
FOLH1.5478.50,1.077634574,0.385650628,7.837850476,7.729982433,0.107868043,0.413805957,Linear Model
PRKCQ.3817.18,0.895531553,0.385759731,11.14248589,11.30166972,-0.15918383,0.41368311,Linear Model
TMEM57.12367.52,0.9590063,0.385849871,7.037939976,7.098327779,-0.060387803,0.413581641,Linear Model
CDH15.11215.6,1.063612728,0.386331115,11.80890459,11.71993164,0.088972946,0.413040313,Linear Model
COL6A5.11155.16,0.979025518,0.386717934,8.211937902,8.242519533,-0.030581631,0.412605687,Linear Model
SAT1.9859.180,1.021612989,0.386745608,9.403006135,9.372157363,0.030848772,0.412574609,Linear Model
COMMD9.17683.2,0.903299654,0.387822193,10.80429659,10.95102003,-0.146723439,0.411367342,Linear Model
NFKB1.9869.28,0.913801557,0.388244353,12.34156825,12.47161544,-0.130047195,0.410894853,Linear Model
SMNDC1.17805.35,0.850350408,0.388859526,8.418647041,8.652517674,-0.233870633,0.410207257,Linear Model
FAM175A.8784.7,0.98389272,0.389251073,8.3253563,8.348783376,-0.023427076,0.409770181,Linear Model
HNRNPA2B1.5351.52,0.847009743,0.389606988,11.74694905,11.98649858,-0.239549531,0.409373262,Linear Model
MAPRE1.12469.19,0.880664,0.389672065,13.55437221,13.73770862,-0.183336403,0.409300727,Linear Model
EIF4G2.4230.1,0.870201369,0.390003421,12.53136235,12.73194116,-0.200578808,0.408931584,Linear Model
EIF2B1.10080.9,0.886514554,0.390520493,9.877761684,10.05154546,-0.173783779,0.408356171,Linear Model
NLGN2.9027.10,1.023524738,0.39063899,8.108276026,8.074730054,0.033545972,0.408224412,Linear Model
EBAG9.19323.1,0.931269573,0.391568625,11.44351849,11.54624775,-0.102729252,0.407192114,Linear Model
INSL3.5723.4,0.963855896,0.391575236,10.51046096,10.56357159,-0.053110627,0.407184781,Linear Model
CDH6.16312.45,1.049083278,0.391599361,8.481641994,8.412512789,0.069129206,0.407158026,Linear Model
DHRS9.17467.1,0.945796564,0.392466814,10.19969955,10.28009775,-0.080398194,0.40619706,Linear Model
APOE.2418.55,1.091063025,0.392513959,12.8854757,12.75974126,0.125734441,0.406144894,Linear Model
TIGIT.16299.13,0.939831173,0.39290187,9.405977267,9.495503741,-0.089526474,0.405715904,Linear Model
SPINT3.7926.13,0.931386231,0.392902016,9.084754739,9.187303279,-0.10254854,0.405715742,Linear Model
EBI3.10851.77,1.114828619,0.393455091,14.77495517,14.61813322,0.156821944,0.405104831,Linear Model
CRABP1.11967.23,0.966233023,0.394018584,10.27865683,10.32821377,-0.049556935,0.404483294,Linear Model
WFDC10B.10695.12,1.024323624,0.394293145,8.394309426,8.359637835,0.034671591,0.404180774,Linear Model
LMAN2L.8013.9,0.899171383,0.394387804,11.20936844,11.36270041,-0.153331974,0.404076523,Linear Model
RBM46.13958.5,0.95559156,0.394415119,7.728243757,7.793777741,-0.065533984,0.404046446,Linear Model
RPLP2.10949.59,0.972654887,0.394492986,8.67244879,8.71244888,-0.04000009,0.403960714,Linear Model
STX18.9037.1,0.968770457,0.395625915,9.436186798,9.481960022,-0.045773224,0.402715268,Linear Model
BMPR1B.10550.37,0.976918449,0.395695639,8.48370263,8.51739259,-0.03368996,0.402638736,Linear Model
RPP30.17511.10,0.962331331,0.395917899,9.527881623,9.583276018,-0.055394395,0.402394864,Linear Model
NRG1.15446.25,1.059568014,0.396117453,12.06274322,11.97926702,0.083476198,0.402176022,Linear Model
PREP.14273.19,0.909086828,0.396255386,10.85822413,10.99573413,-0.13751,0.402024822,Linear Model
RQCD1.8975.26,0.900123887,0.396640237,11.12524377,11.27704828,-0.151804517,0.401603231,Linear Model
SH3GL3.18318.98,0.886050927,0.396911481,13.57188795,13.74642643,-0.174538473,0.401306339,Linear Model
FKBP2.9339.204,0.920731749,0.39699416,10.15134993,10.27049713,-0.119147201,0.401215882,Linear Model
SLIT1.15634.139,1.024422054,0.397235389,8.220026194,8.185215977,0.034810217,0.400952068,Linear Model
INA.11436.6,0.950423551,0.397301414,9.146767518,9.220125027,-0.073357509,0.400879889,Linear Model
DYNLL2.11493.169,0.891826112,0.397921454,13.26438537,13.42955102,-0.165165654,0.400202645,Linear Model
KDELC2.8296.117,0.910886975,0.398347724,10.60393561,10.73859165,-0.134656042,0.39973766,Linear Model
TNFSF13B.3059.50,1.066362392,0.398410441,10.76589147,10.67319366,0.092697807,0.399669289,Linear Model
ACOT13.17675.17,0.872612539,0.398579973,13.30039735,13.49698424,-0.19658689,0.399484527,Linear Model
ELANE.13671.40,1.073149066,0.399034485,15.7080093,15.60615881,0.101850488,0.39898957,Linear Model
ADAM10.8405.108,0.925637472,0.399046245,10.64106991,10.75255074,-0.111480825,0.398976771,Linear Model
LAYN.2635.61,1.045718018,0.399067915,11.34577831,11.28128443,0.064493876,0.398953189,Linear Model
JUND.19602.36,1.035242609,0.399392631,8.901322575,8.851353673,0.049968902,0.398599952,Linear Model
DNAI1.11396.39,0.977158017,0.399816641,9.129563017,9.162899231,-0.033336214,0.398139134,Linear Model
KAZALD1.7144.234,0.940921137,0.399910999,10.49190888,10.57976316,-0.087854285,0.398036651,Linear Model
CSMD1.9598.23,0.94653354,0.399975686,9.628306266,9.707580733,-0.079274467,0.397966408,Linear Model
BAG2.19228.11,0.964108992,0.400642127,8.521527483,8.574259326,-0.052731843,0.397243387,Linear Model
TMED10.6506.54,0.9378577,0.400794101,9.561905725,9.654464778,-0.092559053,0.397078679,Linear Model
ARL5A.18414.26,1.019317528,0.400891242,9.628914304,9.601310768,0.027603536,0.396973431,Linear Model
ST3GAL2.6281.51,1.065637587,0.400950652,10.97051493,10.87879806,0.091716875,0.396909076,Linear Model
MB.3042.7,0.906987407,0.401124046,9.944897836,10.08574341,-0.140845575,0.396721303,Linear Model
DNAJB9.11214.40,1.083640543,0.401479621,13.34064835,13.22476208,0.115886277,0.396336495,Linear Model
PPT1.9244.27,1.0544809,0.401790876,10.60821751,10.53168455,0.076532963,0.395999929,Linear Model
C19orf18.9445.44,0.983064411,0.402082616,7.912947801,7.93758995,-0.024642149,0.395684703,Linear Model
TIGIT.9638.2,1.113317355,0.402195977,6.613978272,6.459113375,0.154864897,0.395562278,Linear Model
ACBD6.10075.75,0.878358247,0.402234197,8.549139573,8.736258191,-0.187118618,0.39552101,Linear Model
S100A13.7223.60,1.121473934,0.402392541,11.88277042,11.71737433,0.165396089,0.395350078,Linear Model
PRKAR1B.12479.50,0.925111387,0.403121761,10.93747901,11.04978003,-0.112301013,0.394563757,Linear Model
HTN1.10608.9,0.938333369,0.403318844,8.515491174,8.607318697,-0.091827523,0.394351486,Linear Model
PGLYRP3.10561.5,0.968175691,0.403546605,8.8897242,8.936383424,-0.046659223,0.394106302,Linear Model
TMEM190.10442.1,0.931079682,0.404228495,7.367772423,7.470795879,-0.103023456,0.393373076,Linear Model
SPINK2.13405.61,1.075375906,0.404352292,8.967860002,8.863018949,0.104841053,0.393240091,Linear Model
